field_1,X,Y,bio1,bio12,bio15,bio7
"147",25.5208333333332,0.312500000000043,245.288333892822,"1752",29.6069374084473,106.159992218018
"149",26.1874999999999,-9.6458333333333,206.241664886475,"1185",91.8962554931641,181.520004272461
"160",17.8124999999999,6.6041666666667,256.644992828369,"1318",88.2474899291992,213.240013122559
"161",21.7708333333332,-27.3541666666666,199.235000610352,"275",79.4616775512695,339.640007019043
"162",18.2291666666666,-16.3125,218.891658782959,"741",107.697883605957,284.720001220703
"163",21.0624999999999,-28.1875,201.474990844727,"220",78.8866958618164,326.720008850098
"172",38.3124999999999,14.9791666666667,227.046661376953,"640",132.936065673828,205.44002532959
"173",40.6874999999999,23.8541666666667,277.129993438721,"92",71.1845550537109,335.200004577637
"181",45.0624999999999,-16.6458333333333,259.675006866455,"1341",123.268615722656,171.639995574951
"183",10.8124999999999,-0.187499999999957,258.533325195312,"2019",71.5919647216797,109.640007019043
"186",15.4791666666666,-3.93749999999996,237.175006866455,"1641",65.4925765991211,140.520009994507
"197",28.2708333333332,-13.9791666666666,202.5,"1004",116.937629699707,239.280014038086
"198",25.2708333333332,13.9375,254.074993133545,"238",169.122482299805,296.000003814697
"200",22.3124999999999,-13.3541666666666,201.086673736572,"1068",97.5801467895508,261.119995117188
"202",37.8958333333332,13.9791666666667,267.194995880127,"631",128.083435058594,227.040004730225
"213",28.4791666666666,-32.4791666666666,185.301666259766,"957",41.5087471008301,160.76000213623
"218",42.3958333333332,1.18750000000004,278.386669158936,"536",88.365852355957,163.599987030029
"221",19.3124999999999,-1.56249999999996,253.425006866455,"1958",30.8844928741455,107.800006866455
"222",9.35416666666658,8.43750000000004,277.221660614014,"1298",92.8313217163086,185.64001083374
"224",33.8124999999999,4.31250000000004,232.175006866455,"757",49.6480331420898,156.800003051758
"227",23.4791666666666,-20.3958333333333,235.178337097168,"388",105.23998260498,283.480014801025
"228",22.6874999999999,11.6041666666667,258.355007171631,"666",130.460388183594,261.640014648438
"229",36.2708333333332,-1.18749999999996,201.849994659424,"739",66.9354858398438,178.240013122559
"238",51.3958333333332,17.7708333333334,260.733337402344,"72",67.5574417114258,257.719993591309
"244",35.0208333333332,-18.6875,244.448337554932,"1091",86.1049652099609,189.23999786377
"246",38.1041666666665,-9.85416666666663,244.503326416016,"863",106.023307800293,142.479991912842
"250",47.5208333333332,10.1041666666667,210.741672515869,"184",91.384162902832,179.200000762939
"253",35.8124999999999,1.3541666666667,227.145004272461,"617",55.0919303894043,158.520002365112
"255",15.6458333333332,15.3125,279.53332901001,"120",156.117431640625,276.24002456665
"261",21.5208333333332,-18.4375,226.065006256104,"515",113.434982299805,287.119979858398
"262",32.6041666666665,4.02083333333337,195.563335418701,"1450",63.0840530395508,140.120000839233
"263",28.5624999999999,-0.0208333333333002,225.913333892822,"1398",23.1244029998779,110.559997558594
"266",33.0624999999999,2.2291666666667,233.040008544922,"1339",52.9379920959473,165.839996337891
"268",28.9374999999999,8.4791666666667,279.583339691162,"860",101.372840881348,194.360027313232
"271",13.8541666666666,-1.0208333333333,243.218326568604,"1820",54.386775970459,112.200012207031
"273",49.2291666666665,15.0208333333334,233.010005950928,"100",68.1214981079102,217.079982757568
"274",37.3541666666665,20.7708333333334,267.416667938232,"64",112.926773071289,174.000015258789
"276",43.7708333333332,25.8125,249.559993743896,"172",107.750831604004,369.279975891113
"277",33.1041666666665,12.4791666666667,283.20499420166,"448",125.564407348633,263.879985809326
"278",31.2291666666665,-21.3125,227.83332824707,"581",93.5187454223633,234.759998321533
"281",34.8124999999999,15.7291666666667,289.611663818359,"174",150.865447998047,275.640029907227
"284",28.6874999999999,-27.0208333333333,154.738330841064,"705",71.3432922363281,284.84001159668
"288",14.1874999999999,-21.9375,195.54500579834,"21",79.2527084350586,172.439994812012
"294",34.4374999999999,6.64583333333337,254.996662139893,"1167",52.6176986694336,192.560005187988
"298",5.14583333333326,12.1458333333334,281.140003204346,"784",118.942428588867,237.639999389648
"300",8.35416666666659,13.6875,273.174991607666,"379",157.263763427734,246.12003326416
"304",26.1458333333332,-28.3541666666666,162.616672515869,"538",68.5157470703125,344.31999206543
"312",31.9791666666665,8.4791666666667,280.561676025391,"788",97.5730514526367,190.960006713867
"316",42.0208333333332,12.9375,279.165000915527,"157",47.1445770263672,181.840019226074
"318",21.6041666666666,8.89583333333337,265.184993743896,"983",98.7545928955078,228.319988250732
"332",32.3958333333332,-4.68749999999996,229.6266746521,"980",91.310188293457,167.360000610352
"333",30.3541666666665,5.9791666666667,270.74499130249,"1029",77.2062454223633,188.320007324219
"336",32.5624999999999,23.9791666666667,259.806671142578,"0",0,336.360015869141
"337",35.9374999999999,16.6458333333334,298.781661987305,"118",149.766891479492,265.080032348633
"340",29.3124999999999,3.9791666666667,248.431663513184,"1493",56.184944152832,170.999984741211
"343",13.6041666666666,-10.3958333333333,245.686664581299,"511",123.069068908691,143.799991607666
"352",20.6874999999999,-28.1041666666666,204.763336181641,"197",81.2526702880859,333.520011901855
"354",25.1458333333332,14.1458333333334,239.616661071777,"242",170.231781005859,283.159999847412
"362",6.93749999999992,6.56250000000004,272.189998626709,"1548",75.249626159668,132.120018005371
"365",13.2291666666666,-2.0208333333333,231.736660003662,"1880",65.1588821411133,110.839996337891
"368",23.6041666666666,-26.7708333333333,196.786670684814,"407",80.7973098754883,305.359992980957
"371",35.9374999999999,11.3541666666667,179.933338165283,"1739",106.237861633301,189.799995422363
"377",22.8541666666666,-5.18749999999996,240.95832824707,"1577",53.0264434814453,122.280006408691
"378",30.7708333333332,18.2708333333334,280.655002593994,"31",199.990173339844,326.640014648438
"384",18.8541666666666,-27.3958333333333,179.651660919189,"183",97.6584396362305,291.119995117188
"387",22.7708333333332,-19.7291666666666,235.901660919189,"404",106.530952453613,267.360000610352
"390",16.3541666666666,-20.1875,214.553337097168,"390",113.200508117676,266.599998474121
"394",26.8958333333332,-4.7708333333333,249.16166305542,"1351",60.3993110656738,142.639999389648
"397",14.1041666666666,8.43750000000004,263.538341522217,"1115",104.519012451172,197.239990234375
"398",36.4791666666665,-7.22916666666663,215.820007324219,"890",95.4199676513672,146.480007171631
"399",37.7291666666665,15.4791666666667,288.746662139893,"351",142.495162963867,224.520015716553
"402",27.2291666666666,-9.43749999999996,233.503341674805,"1057",92.0703659057617,202.159996032715
"404",30.9791666666665,6.43750000000004,276.674995422363,"917",79.6730270385742,189.160022735596
"430",26.1458333333332,17.9375,248.106670379639,"40",162.385391235352,307.760009765625
"446",45.3958333333332,-21.7291666666666,257.141666412354,"835",116.603462219238,231.760005950928
"448",32.8124999999999,18.6875,286.38334274292,"23",125.300384521484,318.839988708496
"453",22.8541666666666,4.9791666666667,247.455005645752,"1569",62.0073547363281,168.920001983643
"454",18.2708333333332,4.64583333333337,255.591659545898,"1471",63.5349617004395,163.399982452393
"457",9.77083333333325,0.812500000000043,259.500007629395,"2777",68.9162673950195,100.800018310547
"460",13.1041666666666,0.770833333333371,238.713340759277,"1643",59.1777763366699,124.92000579834
"461",44.0208333333332,2.56250000000004,281.628341674805,"456",106.615776062012,148.560028076172
"464",16.0208333333332,-14.5208333333333,201.979999542236,"985",97.8430099487305,244.31999206543
"466",19.5624999999999,-26.1875,200.15832901001,"170",107.418762207031,326.079978942871
"469",31.1458333333332,-5.68749999999996,234.488334655762,"1064",93.3288116455078,161.840019226074
"471",27.3541666666666,-17.6875,255.655002593994,"683",121.030158996582,241.959991455078
"475",39.5208333333332,-3.7708333333333,248.108329772949,"947",59.8880271911621,131.959991455078
"476",37.1041666666665,6.89583333333337,206.504993438721,"1472",49.9807929992676,187.560005187988
"481",22.3958333333332,-6.0208333333333,246.145000457764,"1487",57.7156562805176,131.079998016357
"482",29.8541666666665,10.7708333333334,282.665004730225,"683",111.726699829102,222.399997711182
"484",44.1458333333332,10.3958333333334,296.356658935547,"114",50.6400985717773,213.359985351562
"489",34.9374999999999,-8.2708333333333,193.058338165283,"796",108.167419433594,165.76000213623
"499",21.6458333333332,-23.6458333333333,210.686664581299,"342",90.4692840576172,299.400005340576
"502",30.3124999999999,23.3125,253.934993743896,"0",0,356.279983520508
"511",28.3958333333332,-16.5208333333333,241.406669616699,"713",122.408432006836,240.480003356934
"515",5.06249999999992,7.81250000000004,246.389999389648,"1319",69.5586166381836,138.560009002686
"516",32.8541666666665,17.3125,290.498332977295,"53",159.096420288086,302.960014343262
"518",26.7708333333332,14.2291666666667,257.79333114624,"204",166.143966674805,277.280006408691
"527",14.3958333333332,5.4791666666667,229.416675567627,"1528",71.5621795654297,150.879993438721
"529",44.5624999999999,20.2291666666667,284.356670379639,"107",104.040138244629,329.23999786377
"539",28.8541666666666,-20.4791666666666,185.666656494141,"629",98.8240814208984,211.800003051758
"547",16.6874999999999,-19.0208333333333,225.911674499512,"444",113.166236877441,279.200000762939
"548",30.1458333333332,-19.0625,193.513336181641,"679",108.566345214844,235.920009613037
"551",17.6041666666666,2.56250000000004,247.759990692139,"1686",40.2511138916016,122.560005187988
"557",50.6041666666665,9.93750000000004,258.201675415039,"74",84.1076354980469,147.399997711182
"571",24.7291666666666,10.3541666666667,269.650001525879,"693",120.557846069336,251.960010528564
"574",28.7291666666666,7.06250000000004,269.563331604004,"1053",87.6218109130859,185.719985961914
"575",19.9374999999999,-27.3541666666666,203.159999847412,"164",88.5807189941406,337.200012207031
"584",27.3541666666666,11.6875,281.173324584961,"415",129.276550292969,256.880016326904
"591",16.4374999999999,-8.72916666666663,217.888336181641,"1244",79.0728302001953,194.039993286133
"597",47.0208333333332,18.6458333333334,287.299995422363,"69",126.360900878906,305.879974365234
"600",31.5624999999999,2.64583333333337,245.79833984375,"1058",49.6019439697266,185
"604",29.6041666666665,-0.312499999999957,232.443332672119,"1040",34.5450668334961,95.9600067138672
"616",23.0624999999999,-21.2291666666666,231.229991912842,"344",100.74836730957,289.079990386963
"617",33.1458333333332,13.1041666666667,287.250003814697,"391",137.937103271484,268.839988708496
"624",37.0208333333332,-1.3958333333333,201.031665802002,"600",80.0937881469727,168.120002746582
"626",40.8124999999999,23.6041666666667,272.374992370605,"99",70.0810165405273,323.359985351562
"627",29.2708333333332,-29.4791666666666,52.8350019454956,"969",61.6739768981934,204.759998321533
"633",30.2291666666665,-23.7708333333333,207.91166305542,"733",79.2243270874023,220.919990539551
"636",31.0624999999999,-4.22916666666663,215.839996337891,"1040",84.0684967041016,151.559991836548
"639",7.35416666666659,9.14583333333337,265.356674194336,"1342",95.4375991821289,176.559982299805
"643",28.3541666666666,21.0208333333334,243.278331756592,"4",66.5718994140625,333.759994506836
"647",25.8958333333332,16.8958333333334,247.434997558594,"73",176.684356689453,303.840026855469
"651",32.1041666666665,-1.56249999999996,216.426658630371,"1860",55.3243637084961,88.1999969482422
"657",19.4374999999999,7.43750000000004,244.581661224365,"1226",91.3018417358398,195.719985961914
"660",45.5624999999999,-19.5625,252.119998931885,"1386",112.448135375977,206.159992218018
"665",30.6041666666665,-6.93749999999996,258.460006713867,"941",99.5882415771484,166.800022125244
"670",11.0208333333332,-0.479166666666629,240.311660766602,"2068",71.2091979980469,110.480003356934
"671",35.7708333333332,-0.562499999999957,128.780002593994,"1172",38.3807373046875,148.599987030029
"676",36.0208333333332,2.39583333333337,274.21667098999,"316",64.1754608154297,159.76001739502
"680",27.3541666666666,6.18750000000004,258.118324279785,"1289",76.9655227661133,178.120021820068
"686",13.6458333333332,-14.4375,224.731674194336,"817",102.989120483398,155.120000839233
"689",21.2291666666666,13.1041666666667,283.728332519531,"482",149.667007446289,253.359985351562
"690",17.4374999999999,1.39583333333337,251.911659240723,"1719",33.6841735839844,117.800006866455
"705",34.6874999999999,1.7291666666667,186.881675720215,"1265",54.3101272583008,136.440000534058
"706",35.6458333333332,-10.1875,217.590007781982,"1277",105.833984375,156.399993896484
"709",15.2291666666666,17.7708333333334,267.278327941895,"56",131.270080566406,307.280006408691
"716",37.8958333333332,-12.5625,258.743324279785,"1141",112.029884338379,188.920001983643
"734",44.1458333333332,2.27083333333337,276.386661529541,"470",94.1211318969727,136.160011291504
"740",38.7291666666665,26.1041666666667,237.218322753906,"79",80.2040405273438,308.800010681152
"744",27.4791666666666,-14.2291666666666,212.543334960938,"956",116.856170654297,275.559997558594
"745",25.2708333333332,-18.6041666666666,237.106666564941,"569",112.254333496094,275.23998260498
"748",33.0208333333332,6.9791666666667,275.603332519531,"911",72.7183380126953,184.919986724854
"751",31.3124999999999,-0.3958333333333,206.585006713867,"824",48.6128349304199,132.559995651245
"752",46.5624999999999,21.6875,277.571659088135,"92",119.439247131348,324.23999786377
"753",35.5208333333332,19.3125,274.594993591309,"48",113.137084960938,263.239994049072
"754",46.6041666666665,16.8125,278.880004882812,"72",105.506988525391,280.960006713867
"760",17.7708333333332,-21.0625,204.288330078125,"387",104.562652587891,277.599983215332
"779",46.4791666666665,21.1041666666667,282.668342590332,"86",121.424285888672,329.23999786377
"781",29.0624999999999,-2.3958333333333,182.428340911865,"1393",45.4802284240723,127.080011367798
"783",48.3124999999999,-20.8958333333333,233.20333480835,"2659",48.8788948059082,142.039995193481
"795",34.8541666666665,14.3958333333334,266.123332977295,"416",144.441802978516,243.439979553223
"796",43.8958333333332,-21.5208333333333,244.858341217041,"693",122.280212402344,188.799991607666
"797",38.0208333333332,-2.10416666666663,230.598335266113,"580",115.895072937012,155.240001678467
"799",18.1458333333332,-26.5208333333333,212.329998016357,"151",100.278984069824,291.240005493164
"803",46.2291666666665,-23.9375,222.938327789307,"981",100.333381652832,215.60001373291
"810",7.85416666666659,15.0625,277.159996032715,"248",163.17057800293,253.359985351562
"811",23.5624999999999,-0.729166666666629,253.010005950928,"1943",24.6963348388672,112.680015563965
"818",42.5208333333332,11.8958333333334,245.634994506836,"295",40.5343856811523,197.560005187988
"829",15.8541666666666,10.2708333333334,280.208339691162,"778",124.866157531738,226.999988555908
"833",15.0208333333332,-6.18749999999996,223.810005187988,"1304",76.3984451293945,141.399993896484
"848",11.1874999999999,-2.81249999999996,242.889995574951,"1623",76.723258972168,119.31999206543
"849",27.9374999999999,16.1458333333334,256.458339691162,"96",181.216735839844,289.440021514893
"881",19.6458333333332,-2.60416666666663,251.786670684814,"1817",40.2635917663574,106.160011291504
"882",46.8124999999999,13.6041666666667,290.953330993652,"41",46.7597961425781,197.919998168945
"885",12.0208333333332,0.687500000000043,239.885005950928,"1655",64.6876831054688,115.520000457764
"892",20.5208333333332,-18.3958333333333,225.018329620361,"535",114.270141601562,285.519981384277
"893",31.6041666666665,-16.5208333333333,198.181667327881,"832",127.10083770752,234.200000762939
"900",22.8958333333332,-29.4791666666666,189.163341522217,"272",72.5467071533203,328.839988708496
"903",28.0624999999999,6.18750000000004,261.233329772949,"1226",78.123664855957,181.719989776611
"904",19.0624999999999,15.1458333333334,292.508335113525,"130",156.066131591797,257.960014343262
"928",51.8541666666665,15.9791666666667,258.541660308838,"70",51.3934326171875,190.360012054443
"929",10.2291666666666,2.4791666666667,240.970001220703,"2328",59.3982925415039,101.040000915527
"930",31.6041666666665,20.3541666666667,270.633335113525,"7",62.9182052612305,327.200012207031
"934",25.5208333333332,-4.7708333333333,245.116653442383,"1421",56.7331275939941,134.2799949646
"947",14.6458333333332,-10.4375,217.835006713867,"972",85.7372360229492,158.039999008179
"955",19.3958333333332,-13.6458333333333,195.07999420166,"1063",101.410583496094,223.439998626709
"956",18.9374999999999,-15.2291666666666,203.96167755127,"879",105.529937744141,267.119998931885
"959",33.8958333333332,0.645833333333371,227.838325500488,"1306",38.4732322692871,135.68000793457
"965",15.7291666666666,-7.35416666666663,218.950004577637,"1438",77.0207748413086,165.839996337891
"971",33.6041666666665,0.812500000000043,229.641666412354,"1241",38.875129699707,137.160015106201
"987",9.27083333333325,14.6875,271.118335723877,"210",162.758941650391,256.120014190674
"992",10.3958333333332,15.2291666666667,275.403327941895,"111",162.513656616211,274.520015716553
"1002",21.1041666666666,-25.0208333333333,209.099998474121,"271",86.4181747436523,321.000022888184
"1008",9.27083333333325,14.5208333333334,272.854995727539,"228",161.920288085938,255.279998779297
"1018",43.1458333333332,16.8125,269.251670837402,"81",47.6880111694336,225.920028686523
"1021",24.2708333333332,14.2291666666667,231.595001220703,"292",169.049743652344,280.960006713867
"1024",14.4791666666666,-14.5625,197.000007629395,"1013",98.4496841430664,224.440002441406
"1026",45.6041666666665,-18.4375,222.111663818359,"1661",105.772361755371,198.240013122559
"1040",42.1874999999999,10.4375,274.486675262451,"293",78.4100875854492,219.040012359619
"1042",40.4374999999999,3.7291666666667,244.389991760254,"318",122.046165466309,150.720024108887
"1043",19.3958333333332,-27.3958333333333,202.156658172607,"142",93.7913818359375,322.519989013672
"1052",41.1458333333332,-1.10416666666663,272.933330535889,"519",76.2424545288086,115.60001373291
"1062",25.8124999999999,12.9791666666667,264.923343658447,"279",150.049987792969,277.240009307861
"1064",17.5624999999999,6.89583333333337,255.539989471436,"1286",92.9936370849609,214.88000869751
"1067",43.1458333333332,17.0625,247.771663665771,"115",55.3100242614746,217.200012207031
"1068",15.1458333333332,-6.97916666666663,220.515003204346,"1369",76.0797653198242,140.319995880127
"1070",46.3541666666665,-17.6041666666666,253.241672515869,"1629",113.634063720703,190.23998260498
"1083",39.9374999999999,-13.1041666666666,255.29167175293,"1013",108.058952331543,143.439998626709
"1086",18.5624999999999,14.6041666666667,294.815006256104,"187",152.886688232422,256.520004272461
"1087",28.8541666666666,21.8958333333334,245.273342132568,"1",26.646936416626,339.92000579834
"1091",26.2708333333332,-15.1875,200.300006866455,"881",118.479774475098,257.279987335205
"1095",29.4791666666665,-31.3958333333333,180.865001678467,"996",48.1865539550781,177.320022583008
"1114",20.8124999999999,-28.2708333333333,199.978332519531,"213",78.2887649536133,327.919998168945
"1118",40.6458333333332,7.68750000000004,207.996673583984,"867",63.9962577819824,175.839996337891
"1124",32.6458333333332,-16.9791666666666,217.014999389648,"641",126.233894348145,228.479995727539
"1127",19.3541666666666,-22.9791666666666,195.836658477783,"301",97.3263626098633,300.719985961914
"1131",31.2291666666665,-21.7291666666666,231.168327331543,"544",94.2987594604492,230.64001083374
"1132",17.3958333333332,-22.2708333333333,183.486671447754,"410",107.434883117676,285.999984741211
"1135",16.3124999999999,-17.3958333333333,226.319999694824,"570",111.491096496582,282.039985656738
"1146",14.6458333333332,2.43750000000004,235.696659088135,"1629",47.3276443481445,140.839996337891
"1148",37.4374999999999,16.4375,286.62166595459,"190",131.17903137207,219.839973449707
"1150",47.8124999999999,-15.7708333333333,264.103336334229,"1506",129.498916625977,192.839984893799
"1151",12.0208333333332,-17.1875,217.353324890137,"70",117.874198913574,165
"1156",26.8541666666666,-31.8125,146.614999771118,"573",58.0000610351562,256.840000152588
"1161",40.5624999999999,7.56250000000004,206.714992523193,"866",64.4225692749023,173.959999084473
"1170",28.6458333333332,-18.5208333333333,198.368339538574,"714",111.850662231445,251.160011291504
"1179",38.3958333333332,0.645833333333371,249.228324890137,"427",128.076431274414,143.719997406006
"1184",36.8958333333332,-7.1458333333333,238.595008850098,"1130",84.239387512207,146.120004653931
"1189",43.1041666666665,16.8541666666667,267.801666259766,"83",46.1632995605469,225.919990539551
"1193",19.3541666666666,1.93750000000004,251.070003509521,"1734",33.6540145874023,123.999996185303
"1195",14.2291666666666,4.27083333333337,238.33833694458,"1528",60.4005393981934,129.680004119873
"1197",6.35416666666659,11.6458333333334,263.973331451416,"924",119.195045471191,228.439998626709
"1202",15.1041666666666,-6.43749999999996,222.119998931885,"1357",76.0655822753906,141.479997634888
"1213",26.3958333333332,-17.9791666666666,227.273330688477,"645",118.051887512207,266.160011291504
"1214",16.9374999999999,-11.1041666666666,208.696670532227,"1267",84.0024261474609,201.240005493164
"1215",34.2708333333332,7.2291666666667,258.988342285156,"1115",63.1455917358398,200.920009613037
"1217",21.0208333333332,14.2291666666667,278.595008850098,"321",161.027053833008,248.400001525879
"1219",18.8958333333332,-8.43749999999996,213.131675720215,"1625",70.646614074707,190.080013275146
"1221",29.4791666666665,-30.4375,142.456665039062,"835",68.9201507568359,242.720012664795
"1227",37.4791666666665,-5.3958333333333,202.471675872803,"850",61.1142044067383,154.999990463257
"1228",24.3124999999999,-28.9791666666666,186.09167098999,"407",72.3960876464844,332.959976196289
"1232",35.6041666666665,14.3125,268.090000152588,"523",141.1171875,235.56001663208
"1238",36.5624999999999,11.2708333333334,217.474994659424,"1643",114.420608520508,218.920021057129
"1242",41.9791666666665,1.4791666666667,281.911659240723,"483",96.920783996582,171.839981079102
"1247",25.9791666666666,-26.1041666666666,167.566661834717,"591",80.3184661865234,285.279998779297
"1257",35.5624999999999,-18.0208333333333,251.816673278809,"954",86.6373138427734,198.479995727539
"1258",37.8958333333332,-8.6458333333333,233.150005340576,"1179",90.6954956054688,125.11999130249
"1264",37.2291666666665,1.02083333333337,210.581665039062,"754",94.2385482788086,163.040008544922
"1266",50.0624999999999,11.1041666666667,228.624992370605,"73",61.229923248291,170.120010375977
"1274",29.6041666666665,1.1041666666667,222.005004882812,"1463",25.9005641937256,111.159992218018
"1277",10.3958333333332,14.3125,275.699996948242,"215",159.858108520508,263.199996948242
"1281",34.1874999999999,8.4791666666667,273.904991149902,"905",88.7378540039062,197.600002288818
"1287",31.3541666666665,4.18750000000004,265.691661834717,"1099",65.9219284057617,178.159999847412
"1290",13.5624999999999,-21.1041666666666,192.64102935791,"35",78.8513793945312,156.153831481934
"1298",43.7708333333332,8.93750000000004,215.723342895508,"495",72.9874114990234,196.800003051758
"1299",13.3541666666666,14.5625,281.071662902832,"175",174.381057739258,285.800018310547
"1307",27.4791666666666,-5.47916666666663,235.348339080811,"1245",66.7974090576172,152.360000610352
"1308",4.72916666666659,10.0208333333334,274.358329772949,"1063",100.406982421875,211.680011749268
"1309",9.52083333333325,11.8958333333334,267.189998626709,"733",141.260681152344,265.400009155273
"1314",35.6041666666665,14.8958333333334,285.235004425049,"371",149.202865600586,254.079990386963
"1315",6.39583333333325,6.18750000000004,260.580005645752,"1896",70.5448226928711,123.879985809326
"1316",43.7291666666665,23.0625,272.923336029053,"127",92.5033493041992,342.560005187988
"1323",22.1041666666666,10.4375,271.149997711182,"737",115.679954528809,262.119998931885
"1334",26.8958333333332,-9.0208333333333,190.8766746521,"1259",87.41357421875,190.15998840332
"1340",36.1874999999999,3.93750000000004,290.459995269775,"265",77.4835739135742,131.959991455078
"1342",19.8958333333332,-20.1875,218.138332366943,"416",106.999420166016,282.439994812012
"1343",46.1458333333332,16.5208333333334,276.940002441406,"77",100.973670959473,272.600021362305
"1344",33.3541666666665,-19.0625,219.060001373291,"1107",95.0940780639648,204.360008239746
"1345",28.1458333333332,-10.2708333333333,220.228328704834,"1158",97.8638610839844,218.880004882812
"1347",48.0624999999999,10.2291666666667,226.148338317871,"137",87.71826171875,187.480010986328
"1350",47.6458333333332,-16.3125,259.386672973633,"1432",126.359687805176,184.600009918213
"1362",14.2291666666666,-2.81249999999996,235.853328704834,"1897",63.4598503112793,123.280010223389
"1363",49.3124999999999,21.1458333333334,287.918338775635,"60",119.76407623291,298.800010681152
"1365",50.8541666666665,16.3125,260.209999084473,"59",65.4423446655273,223.720016479492
"1367",27.9791666666666,12.6041666666667,277.094993591309,"329",137.987503051758,268.479976654053
"1372",33.7708333333332,-16.7708333333333,251.468334197998,"682",111.115867614746,209.080009460449
"1378",27.0624999999999,-11.8958333333333,195.448341369629,"1232",105.790222167969,256.959991455078
"1381",35.0208333333332,-0.812499999999957,181.656665802002,"1562",32.602237701416,151.599988937378
"1387",24.8124999999999,14.3541666666667,233.505001068115,"243",175.380584716797,288.800010681152
"1388",36.6041666666665,20.3125,231.67667388916,"70",74.3147811889648,228.319988250732
"1393",45.9791666666665,-20.1041666666666,219.431667327881,"1402",110.61149597168,198.959999084473
"1395",50.1458333333332,15.5625,249.498329162598,"69",67.7797088623047,212.239990234375
"1401",27.3124999999999,17.3125,254.326667785645,"56",179.703018188477,297.320003509521
"1408",12.8958333333332,-1.60416666666663,230.144996643066,"1867",63.7617607116699,109.440002441406
"1410",45.3124999999999,2.6041666666667,279.08166885376,"469",92.7721252441406,156.119995117188
"1412",38.2291666666665,10.5625,173.234996795654,"1123",105.437606811523,196.520004272461
"1414",29.2708333333332,1.31250000000004,228.361663818359,"1563",27.0880737304688,111.720008850098
"1419",26.1458333333332,2.06250000000004,239.069995880127,"1786",37.7862968444824,120.839996337891
"1420",9.43749999999991,12.1041666666667,268.516674041748,"684",143.951675415039,269.679985046387
"1423",48.3541666666665,6.9791666666667,269.200000762939,"168",123.222717285156,139.959983825684
"1424",26.4374999999999,-5.68749999999996,241.765003204346,"1218",67.1549224853516,161.999988555908
"1433",23.5208333333332,-26.9375,194.246673583984,"413",81.0457000732422,307.399997711182
