field_1,X,Y,bio1,bio12,bio15,bio7
"173",40.6874999999999,23.8541666666667,277.129993438721,"92",71.1845550537109,335.200004577637
"174",40.6458333333332,56.8958333333334,31.4966678619385,"598",32.8625068664551,386.839981079102
"175",9.64583333333325,28.4375,217.775001525879,"25",48.8121757507324,364.440002441406
"179",0.854166666666593,29.1458333333334,247.846660614014,"20",36.9274482727051,404.039993286133
"191",32.8958333333332,36.1875,175.588340759277,"711",85.4412841796875,276.319999694824
"192",47.2708333333332,29.8958333333334,248.018341064453,"110",90.3277206420898,385.559997558594
"201",-5.56250000000006,31.6458333333334,123.821668624878,"200",43.1981468200684,339.360008239746
"204",7.14583333333325,23.9375,215.960006713867,"43",27.0569972991943,323.400001525879
"205",46.4374999999999,31.3541666666667,240.631656646729,"127",93.595588684082,380.200004577637
"210",26.1458333333332,50.2291666666667,74.8216676712036,"627",41.5785217285156,291.759986877441
"232",25.1458333333332,45.3541666666667,55.8766651153564,"689",46.8434867858887,288.720016479492
"236",65.3541666666665,28.0625,237.851657867432,"121",68.3312301635742,379.959983825684
"240",-0.937500000000071,28.6041666666667,248.768329620361,"15",46.9017639160156,402.200012207031
"243",-8.47916666666672,16.9791666666667,295.590000152588,"167",136.836776733398,287.880001068115
"251",32.7291666666665,40.0625,93.8933372497559,"444",43.8915367126465,336.879997253418
"256",5.72916666666659,49.3125,95.2383327484131,"876",15.3104972839355,244.120006561279
"274",37.3541666666665,20.7708333333334,267.416667938232,"64",112.926773071289,174.000015258789
"276",43.7708333333332,25.8125,249.559993743896,"172",107.750831604004,369.279975891113
"279",-4.0208333333334,55.6458333333334,75.0733327865601,"1529",31.6706733703613,166.919994354248
"282",39.8958333333332,30.1875,209.113330841064,"71",77.6031494140625,375.359992980957
"283",23.4374999999999,37.8958333333334,169.404754638672,"449",66.3874893188477,255.190467834473
"297",-6.27083333333339,25.6875,261.235008239746,"13",55.8960075378418,382.280006408691
"301",38.0624999999999,40.3125,65.9850025177002,"600",44.5326080322266,318.560009002686
"313",53.4374999999998,21.8541666666667,289.016666412354,"76",98.733528137207,311.240005493164
"314",-2.43750000000006,33.5625,153.753328323364,"287",44.8042526245117,328.079986572266
"317",53.7708333333332,43.6875,125.286664962769,"114",35.9802513122559,438.680000305176
"319",42.3124999999999,39.6875,43.3716678619385,"567",41.206298828125,390.960006713867
"329",68.3124999999998,45.3958333333334,88.0633354187012,"138",40.5776481628418,507.160034179688
"331",38.5208333333332,34.4791666666667,188.758335113525,"100",76.4925689697266,360.559997558594
"336",32.5624999999999,23.9791666666667,259.806671142578,"0",0,336.360015869141
"344",58.6041666666665,46.6041666666667,78.7283325195312,"146",20.9461421966553,493.839988708496
"348",-11.0208333333334,26.4791666666667,226.331672668457,"28",61.7914390563965,279.23999786377
"355",11.0624999999999,32.1875,207.724990844727,"106",76.4507369995117,300.400009155273
"366",-12.9791666666667,17.9791666666667,298.696670532227,"128",142.274139404297,270.48002243042
"373",12.7291666666666,25.4791666666667,228.288326263428,"13",32.0907821655273,349.360008239746
"374",-16.6458333333334,20.9791666666667,228.281669616699,"25",71.1343612670898,192.480010986328
"375",65.1458333333332,36.0625,141.403331756592,"316",91.6472625732422,412.480010986328
"378",30.7708333333332,18.2708333333334,280.655002593994,"31",199.990173339844,326.640014648438
"385",39.8124999999999,39.8541666666667,65.1266670227051,"616",49.503044128418,373.320007324219
"391",49.5624999999999,35.4791666666667,98.9033317565918,"262",76.2193298339844,414.039993286133
"395",14.9374999999999,50.8541666666667,77.7833318710327,"688",35.9542083740234,257.880001068115
"400",37.1874999999999,36.0208333333334,179.039993286133,"280",81.2587127685547,350.679969787598
"401",36.9791666666665,28.2708333333334,214.45499420166,"49",75.7073135375977,351.479988098145
"403",-5.77083333333339,41.6041666666667,123.004999160767,"671",41.6611366271973,287.919998168945
"406",31.8958333333332,25.6875,229.94499206543,"1",26.646936416626,350
"416",17.3541666666666,28.5208333333334,195.184993743896,"14",51.4449615478516,291.159992218018
"419",23.9374999999999,29.6875,214.419994354248,"13",69.2820358276367,301.160011291504
"420",51.0624999999998,35.6041666666667,160.30834197998,"259",68.636848449707,370.359992980957
"422",54.6041666666665,27.4791666666667,211.58332824707,"306",83.771728515625,298.560009002686
"428",33.4374999999999,49.5208333333334,80.7966709136963,"507",26.3278484344482,335.240020751953
"429",47.6874999999999,40.4791666666667,149.844999313354,"364",29.3873405456543,348.559989929199
"441",4.64583333333326,24.3541666666667,247.374992370605,"25",32.3093490600586,346.119995117188
"447",-5.77083333333339,34.3958333333334,185.486660003662,"532",72.4825210571289,260.279998779297
"448",32.8124999999999,18.6875,286.38334274292,"23",125.300384521484,318.839988708496
"449",61.6874999999998,40.8958333333334,141.745004653931,"122",60.3559799194336,444.84001159668
"451",47.3124999999999,53.9375,40.6083345413208,"505",31.4607124328613,398.479995727539
"485",-1.5208333333334,20.1458333333334,286.79500579834,"42",119.294593811035,322.239990234375
"486",54.0624999999998,39.8541666666667,174.580001831055,"131",48.9909934997559,384.440002441406
"487",23.5624999999999,24.0208333333334,234.028339385986,"2",33.3642387390137,318.080024719238
"488",-14.0625,18.1458333333334,288.701667785645,"104",149.477523803711,257.919998168945
"502",30.3124999999999,23.3125,253.934993743896,"0",0,356.279983520508
"503",38.3958333333332,34.9375,158.726663589478,"181",74.2079696655273,361.240005493164
"505",-2.81250000000006,31.6875,208.403339385986,"120",59.2971611022949,377.879981994629
"512",42.4791666666665,44.3541666666667,90.711669921875,"570",41.6706352233887,348.920021057129
"516",32.8541666666665,17.3125,290.498332977295,"53",159.096420288086,302.960014343262
"517",61.9791666666665,31.5625,218.036670684814,"59",104.301460266113,418.959999084473
"521",39.3541666666665,36.4375,188.090000152588,"284",80.7918701171875,398.800010681152
"524",-4.6458333333334,23.6875,281.061668395996,"9",65.0388793945312,371.559982299805
"529",44.5624999999999,20.2291666666667,284.356670379639,"107",104.040138244629,329.23999786377
"531",2.52083333333326,27.3541666666667,257.238330841064,"24",58.603271484375,380.559997558594
"533",58.4374999999998,46.8958333333334,72.9866647720337,"159",17.7342147827148,500.639991760254
"543",-0.187500000000071,48.4375,100.974998474121,"819",18.697940826416,211.879997253418
"549",-7.72916666666673,23.5625,277.316665649414,"14",83.1079940795898,364.000015258789
"553",33.0624999999999,38.5208333333334,109.951667785645,"535",75.5934906005859,348.479995727539
"556",12.5624999999999,24.3125,225.581665039062,"16",33.3642387390137,340.880012512207
"558",-6.68750000000006,20.8541666666667,284.258327484131,"24",105.409255981445,329.519996643066
"564",44.7291666666665,51.2291666666667,55.6266641616821,"446",24.3190841674805,402.200012207031
"565",2.60416666666659,22.7708333333334,263.894996643066,"25",100.162559509277,345.200004577637
"566",1.68749999999993,33.1458333333334,178.57666015625,"135",35.5189476013184,355.719985961914
"576",-0.354166666666735,47.1458333333334,115.815000534058,"733",21.3297309875488,234.559993743896
"577",14.1041666666666,37.4375,161.513328552246,"456",63.0922698974609,239.119987487793
"578",10.0624999999999,35.1875,195.139999389648,"247",46.8954849243164,299.39998626709
"580",-3.2708333333334,40.9375,114.23999786377,"401",33.5991973876953,298.039989471436
"585",69.7708333333332,37.9791666666667,166.863327026367,"611",86.9452896118164,392.919998168945
"599",65.7291666666665,27.8541666666667,200.136661529541,"172",67.9658050537109,354.640007019043
"601",44.2291666666665,56.8541666666667,37.3899984359741,"614",30.5381240844727,367.040023803711
"602",62.7291666666665,49.3541666666667,50.9450006484985,"179",20.8302574157715,523.280029296875
"605",59.1874999999998,31.1458333333334,217.973327636719,"126",94.4225692749023,382.799987792969
"609",52.0208333333332,35.4375,164.08166885376,"176",69.1942977905273,383.560028076172
"610",66.3124999999998,42.1458333333334,132.875003814697,"188",63.4636611938477,448.840026855469
"611",7.68749999999991,24.9375,218.068332672119,"41",26.3660411834717,345.400009155273
"620",-5.0208333333334,43.3958333333334,118.518333435059,"912",23.8634853363037,202.719993591309
"622",44.4374999999999,42.4791666666667,15.2150011062622,"1229",26.4603424072266,284.759998321533
"623",50.9374999999998,34.8541666666667,176.873340606689,"210",74.3120346069336,390.15998840332
"625",5.81249999999992,47.2291666666667,105.734996795654,"1060",12.1816682815552,254.31999206543
"626",40.8124999999999,23.6041666666667,272.374992370605,"99",70.0810165405273,323.359985351562
"631",58.0624999999998,44.5625,85.2616691589355,"121",37.7848892211914,454.759979248047
"641",55.7708333333332,43.0208333333334,111.281661987305,"127",45.8978233337402,447.360000610352
"643",28.3541666666666,21.0208333333334,243.278331756592,"4",66.5718994140625,333.759994506836
"646",4.31249999999992,50.8958333333334,104.930000305176,"791",12.0643434524536,222.880001068115
"662",64.6458333333332,37.3541666666667,169.838333129883,"206",94.0282516479492,427.840003967285
"663",63.9374999999998,26.3125,245.563335418701,"204",86.0662994384766,331.879997253418
"674",14.5208333333332,26.2708333333334,225.109996795654,"13",52.0139846801758,337.319984436035
"675",56.0624999999998,41.6041666666667,129.433336257935,"123",52.5361289978027,437.719993591309
"678",51.0624999999998,34.1041666666667,134.495000839233,"162",79.6435699462891,385.559997558594
"682",9.56249999999991,32.4375,221.730003356934,"89",64.3737411499023,363.120002746582
"687",11.3958333333332,42.6041666666667,146.284999847412,"544",37.2840881347656,266.079998016357
"693",42.3958333333332,35.1041666666667,223.971672058105,"223",87.3246688842773,386.240005493164
"697",32.6041666666665,29.1875,221.866664886475,"9",49.4871673583984,270.480003356934
"703",-3.68750000000006,39.4791666666667,143.118333816528,"423",40.8513870239258,332.039985656738
"704",60.9791666666665,34.1458333333334,182.513332366943,"215",97.8514633178711,388.959999084473
"708",44.5208333333332,29.3125,244.261665344238,"129",83.159553527832,390.999984741211
"720",15.9791666666666,57.7708333333334,61.7366647720337,"601",27.2463073730469,275.639991760254
"722",48.2291666666665,46.5208333333334,96.7916679382324,"204",16.4121990203857,391.679992675781
"725",7.72916666666659,25.5625,210.559997558594,"46",30.347677230835,342.639999389648
"730",65.6041666666665,44.2291666666667,115.036668777466,"132",52.7046279907227,481.240005493164
"732",-7.06250000000006,31.2708333333334,104.174995422363,"440",52.6773414611816,329.799995422363
"739",45.9791666666665,37.1041666666667,129.419994354248,"372",72.8747177124023,373.400001525879
"740",38.7291666666665,26.1041666666667,237.218322753906,"79",80.2040405273438,308.800010681152
"742",25.6041666666666,22.4791666666667,215.30834197998,"7",42.2247123718262,326.479988098145
"746",19.8541666666666,44.2708333333334,107.189998626709,"812",28.1385955810547,303.199996948242
"747",-4.68750000000006,39.6458333333334,139.250001907349,"442",40.8986968994141,300.399990081787
"752",46.5624999999999,21.6875,277.571659088135,"92",119.439247131348,324.23999786377
"753",35.5208333333332,19.3125,274.594993591309,"48",113.137084960938,263.239994049072
"755",55.7708333333332,30.1041666666667,136.751670837402,"147",91.3133850097656,373.439979553223
"757",69.1458333333332,41.5625,142.960004806519,"474",63.6904792785645,415.400009155273
"761",33.6874999999999,38.3125,115.183334350586,"404",61.1960525512695,367.599983215332
"763",63.6458333333332,42.5208333333334,117.126665115356,"141",58.130199432373,439.000015258789
"764",60.0624999999998,25.4791666666667,268.689994812012,"155",77.5405502319336,236.159992218018
"770",47.3958333333332,30.4791666666667,243.321666717529,"120",93.0330429077148,382.639999389648
"780",-1.5208333333334,23.7708333333334,276.128330230713,"9",69.4532012939453,356.520004272461
"790",60.3958333333332,41.6041666666667,127.915000915527,"101",59.9802742004395,431.199989318848
"791",58.3124999999998,30.8125,251.768341064453,"134",98.868537902832,371.040000915527
"793",10.2708333333332,48.8125,74.5749998092651,"899",17.3433265686035,257.399997711182
"798",37.8124999999999,55.7708333333334,50.9216642379761,"666",33.0474472045898,337.239990234375
"800",67.3541666666665,32.7708333333334,96.5799999237061,"232",107.018379211426,446.920013427734
"801",70.0624999999998,29.5208333333334,262.684993743896,"243",101.865577697754,376.640014648438
"805",-5.06250000000006,28.1875,249.934997558594,"22",57.9616012573242,397.519989013672
"806",21.0624999999999,52.3958333333334,78.0783319473267,"458",40.190502166748,281.959991455078
"812",-0.312500000000071,28.1041666666667,246.848335266113,"12",42.6401443481445,405.839996337891
"830",27.1874999999999,30.1041666666667,216.735000610352,"64",98.1059646606445,257.999992370605
"831",10.9374999999999,46.1041666666667,75.8050012588501,"536",40.2297477722168,268.600006103516
"835",43.4374999999999,42.4375,72.1633338928223,"1201",11.4553365707397,283.959999084473
"843",58.5208333333332,30.2708333333334,248.871669769287,"136",97.5018310546875,359.160003662109
"852",22.1458333333332,37.6041666666667,94.7500038146973,"911",56.9691314697266,260.360012054443
"856",8.72916666666658,34.5625,190.319995880127,"184",38.041088104248,338.680000305176
"862",12.5624999999999,31.1875,193.866672515869,"82",59.5882835388184,318.880004882812
"864",5.68749999999992,36.0625,141.015005111694,"431",42.067138671875,309.360008239746
"866",69.0624999999998,34.3125,104.436664581299,"315",91.5109634399414,430.400009155273
"870",64.6874999999998,48.1041666666667,63.1316661834717,"157",22.9503707885742,517.999992370605
"872",53.9791666666665,36.4375,92.2833347320557,"206",61.9150199890137,367.840003967285
"874",31.2708333333332,38.8958333333334,89.7900009155273,"471",40.6466827392578,306.440010070801
"877",53.3541666666665,54.8541666666667,34.6683311462402,"485",32.6943321228027,418.079986572266
"883",45.4791666666665,44.1458333333334,111.31667137146,"355",34.6447677612305,380.120010375977
"884",-6.02083333333339,38.4791666666667,160.258331298828,"599",60.6469573974609,317.919998168945
"890",14.2708333333332,29.3541666666667,210.776672363281,"33",48.4090309143066,319.799995422363
"891",5.72916666666659,35.7708333333334,115.923337936401,"455",38.5276718139648,298.040008544922
"896",70.5208333333332,34.9375,103.368330001831,"776",81.4512710571289,317.639999389648
"898",49.6874999999999,36.2708333333334,131.461668014526,"309",70.7883987426758,384.599990844727
"905",68.0208333333332,36.6875,181.476669311523,"182",94.7250747680664,435.160026550293
"908",25.6458333333332,27.4791666666667,213.339996337891,"24",66.6666641235352,317.040004730225
"912",53.6458333333332,24.1875,274.591674804688,"58",114.842796325684,268.299999237061
"917",-4.1458333333334,40.3125,147.311668395996,"342",36.2079124450684,306.520023345947
"918",0.812499999999929,29.6875,238.586654663086,"26",42.2247123718262,401.28002166748
"930",31.6041666666665,20.3541666666667,270.633335113525,"7",62.9182052612305,327.200012207031
"940",54.8124999999998,50.0208333333334,56.2199974060059,"263",19.2880020141602,475.800018310547
"941",30.7708333333332,40.2708333333334,112.261667251587,"514",32.2903022766113,305.399990081787
"943",42.0208333333332,32.3541666666667,218.535003662109,"75",78.7152252197266,400.15998840332
"948",48.6041666666665,23.2291666666667,272.456665039062,"78",113.778091430664,290.040016174316
"953",21.8958333333332,38.3958333333334,164.884052276611,"678",67.092414855957,278.652172088623
"957",65.5208333333332,43.1875,126.125001907349,"139",56.6475944519043,462.560005187988
"961",5.81249999999992,53.3541666666667,89.6184158325195,"822",24.0178470611572,207.263145446777
"968",-14.1041666666667,17.6041666666667,292.553329467773,"130",151.891998291016,252.319984436035
"973",9.52083333333325,50.3958333333334,80.5683326721191,"960",15.8189449310303,251.160011291504
"985",52.2291666666665,23.4375,278.626670837402,"64",107.371238708496,297.280025482178
"986",14.6458333333332,52.8125,85.8533382415771,"513",26.5508918762207,264.159984588623
"994",53.5624999999998,47.0208333333334,91.7016696929932,"145",17.0780124664307,472.840003967285
"995",47.2708333333332,39.0208333333334,118.454999923706,"484",40.8282089233398,346.119995117188
"996",-0.395833333333407,21.9375,282.078323364258,"28",100.995048522949,339.560012817383
"1005",64.7291666666665,43.9375,116.696662902832,"118",51.2941703796387,479.84001159668
"1009",15.3958333333332,47.0208333333334,91.676664352417,"853",48.305492401123,305.919990539551
"1010",25.6874999999999,51.8541666666667,75.6333351135254,"590",34.2405204772949,306.359996795654
"1012",-10.8541666666667,28.5625,199.43000793457,"87",77.3766403198242,197.960014343262
"1019",52.5208333333332,30.8541666666667,121.5149974823,"172",84.4093322753906,392.319984436035
"1022",13.3958333333332,25.8125,226.688327789307,"13",43.2161598205566,339.279975891113
"1025",62.5624999999998,38.3541666666667,168.45832824707,"143",79.5341644287109,437.000007629395
"1028",-6.93750000000006,26.8958333333334,257.703323364258,"20",56.1552238464355,375.599975585938
"1030",6.35416666666659,43.6458333333334,108.133335113525,"876",31.2807388305664,255.599994659424
"1033",21.8124999999999,51.3541666666667,80.5299949645996,"504",38.8511962890625,293.279991149902
"1039",57.8124999999998,30.1875,218.016662597656,"137",96.6722564697266,346.759986877441
"1041",35.1458333333332,38.3125,112.609996795654,"400",48.9164848327637,353.079986572266
"1046",-6.14583333333339,23.8125,279.774990081787,"12",67.4199829101562,375.119972229004
"1047",48.6458333333332,31.1875,251.445007324219,"241",105.777778625488,387.999992370605
"1048",65.6874999999998,32.2291666666667,110.446662902832,"259",109.241638183594,421.599998474121
"1049",51.6041666666665,48.8541666666667,79.7650003433228,"187",16.3550109863281,473.759994506836
"1051",-1.22916666666674,52.8958333333334,97.5066661834717,"595",11.9647550582886,204.839992523193
"1057",54.9374999999998,40.8541666666667,144.694995880127,"131",53.0078163146973,410.359992980957
"1058",69.0624999999998,36.0625,158.298330307007,"400",98.0691757202148,410.23998260498
"1060",38.1458333333332,39.6041666666667,96.7066669464111,"519",51.9561805725098,357.360000610352
"1066",64.5624999999998,34.5208333333334,27.4749994277954,"300",88.5451126098633,415.359992980957
"1076",-3.10416666666674,18.3541666666667,287.313327789307,"70",126.1708984375,310.60001373291
"1078",35.5208333333332,53.8958333333334,52.0099973678589,"623",32.5572128295898,329.000015258789
"1087",28.8541666666666,21.8958333333334,245.273342132568,"1",26.646936416626,339.92000579834
"1088",14.6041666666666,57.8125,52.611665725708,"680",22.3708992004395,270.559997558594
"1099",56.1041666666665,31.1875,164.21501159668,"116",90.8353729248047,380.839996337891
"1103",61.6458333333332,41.1458333333334,141.128330230713,"121",58.4042510986328,458.320007324219
"1106",44.4374999999999,54.6875,42.4833345413208,"541",29.5143413543701,376.279983520508
"1108",38.8958333333332,28.7708333333334,217.683334350586,"56",71.5179443359375,351.919975280762
"1109",11.6874999999999,52.8125,92.9633331298828,"563",17.0118274688721,259.599990844727
"1111",14.7708333333332,31.4375,204.78666305542,"158",83.077033996582,263.919982910156
"1112",53.0624999999998,54.6458333333334,31.0183334350586,"504",32.6034126281738,407.839965820312
"1113",5.89583333333325,52.7291666666667,97.834997177124,"822",17.5419445037842,216.560001373291
"1122",19.6458333333332,24.7708333333334,224.150009155273,"2",33.3642387390137,315.439987182617
"1123",2.18749999999993,22.0625,268.280010223389,"29",121.933479309082,342.239990234375
"1125",12.3541666666666,23.6875,225.873336791992,"17",32.812198638916,340.07999420166
"1126",1.89583333333326,48.8958333333334,105.231666564941,"638",9.79532337188721,229.720001220703
"1130",10.2708333333332,54.2708333333334,83.7916660308838,"758",17.5794982910156,224.720001220703
"1140",58.1458333333332,26.3958333333334,243.358325958252,"261",61.5134811401367,233.359985351562
"1143",5.85416666666659,48.8541666666667,97.0916652679443,"738",12.0989856719971,249.199981689453
"1147",1.77083333333326,22.2708333333334,268.59167098999,"27",111.423858642578,344.199981689453
"1149",1.43749999999993,30.6458333333334,219.104995727539,"36",43.9524536132812,393.920021057129
"1155",-13.2708333333334,20.8541666666667,284.728336334229,"54",123.436882019043,278.560009002686
"1159",22.1041666666666,30.6458333333334,201.48832321167,"40",98.07177734375,268.040008544922
"1165",67.5208333333332,30.7708333333334,113.976669311523,"279",83.1671905517578,368.71997833252
"1166",15.4791666666666,52.7708333333334,88.0399990081787,"531",26.8210697174072,268.999996185303
"1171",44.1874999999999,34.6041666666667,242.251663208008,"202",95.4869003295898,391.399993896484
"1172",-4.47916666666673,23.0208333333334,281.636657714844,"10",72.93359375,354.23999786377
"1181",-12.6875,27.6458333333334,206.086673736572,"37",79.1553573608398,176.440010070801
"1183",14.1874999999999,50.8125,79.6666669845581,"734",28.8717098236084,255.15998840332
"1186",16.3124999999999,56.6458333333334,72.3888874053955,"505",21.0056762695312,256.666660308838
"1194",60.8958333333332,35.2291666666667,163.020000457764,"276",91.8386840820312,379.519996643066
"1198",37.8958333333332,47.2708333333334,93.303337097168,"529",21.4941501617432,343.959999084473
"1199",68.8541666666665,42.5208333333334,137.693328857422,"307",62.0499649047852,445.76000213623
"1204",25.4791666666666,48.3958333333334,80.9833335876465,"627",50.3846969604492,318.720016479492
"1206",10.1041666666666,23.1458333333334,250.151672363281,"12",30.1511344909668,333.680000305176
"1209",41.0624999999999,30.7291666666667,223.810005187988,"83",81.4103851318359,396.360015869141
"1226",50.0624999999999,50.1041666666667,71.1466693878174,"263",20.2511653900146,467.679977416992
"1234",23.4374999999999,23.8958333333334,233.495006561279,"2",33.3642387390137,321.880035400391
"1235",22.2708333333332,28.6458333333334,223.573341369629,"8",39.0803375244141,297.079982757568
"1239",-0.8958333333334,53.0208333333334,95.4316711425781,"589",10.232852935791,204.360008239746
"1244",60.2291666666665,32.6041666666667,164.916667938232,"150",97.8889312744141,382.319984436035
"1245",22.7708333333332,32.0625,187.408332824707,"79",99.2335433959961,237.880001068115
"1246",2.68749999999992,21.8541666666667,268.649997711182,"29",136.972839355469,336.640014648438
"1252",69.0624999999998,28.5625,273.811664581299,"103",87.6948852539062,385.639991760254
"1270",-7.18750000000006,19.1458333333334,284.820003509521,"50",122.642364501953,306.960029602051
"1272",21.8124999999999,47.8125,97.6283359527588,"521",31.1736316680908,310.000019073486
"1294",11.2708333333332,29.6041666666667,197.884998321533,"32",56.1740341186523,334.360008239746
"1300",18.5208333333332,46.6458333333334,105.555000305176,"560",25.8543586730957,289.200000762939
"1304",10.4791666666666,21.8541666666667,259.261665344238,"11",51.9759101867676,335
"1306",43.7291666666665,41.7708333333334,48.9283323287964,"879",29.9183139801025,281.800003051758
"1310",-0.854166666666735,30.4791666666667,220.591659545898,"46",42.1557235717773,400.039978027344
"1316",43.7291666666665,23.0625,272.923336029053,"127",92.5033493041992,342.560005187988
"1317",44.8958333333332,49.1041666666667,76.8333339691162,"388",22.5711002349854,376.080017089844
"1319",42.2291666666665,27.8541666666667,228.363342285156,"151",87.3033218383789,383.400001525879
"1320",61.6458333333332,27.5208333333334,219.209995269775,"87",89.6887817382812,360.040016174316
"1321",-0.854166666666735,31.2708333333334,209.831657409668,"76",42.8598251342773,391.319999694824
"1322",29.8958333333332,26.4375,217.498340606689,"2",33.3642387390137,336.599998474121
"1326",-11.6875,21.9791666666667,264.408321380615,"37",123.317878723145,310.079975128174
"1330",-8.27083333333339,18.8125,284.428329467773,"58",122.060234069824,299.079990386963
"1333",24.4374999999999,31.9791666666667,195.591659545898,"127",87.4583053588867,235.349998474121
"1336",6.14583333333325,43.9375,119.58833694458,"773",24.1567211151123,281.520004272461
"1337",28.3958333333332,56.3541666666667,51.8933343887329,"642",30.638256072998,312.640018463135
"1338",21.7291666666666,30.6041666666667,202.111663818359,"51",106.556838989258,268.920001983643
"1346",-3.5208333333334,27.1458333333334,256.063327789307,"13",55.8960075378418,404.879989624023
"1348",59.1041666666665,40.9375,143.048334121704,"102",61.4604415893555,441.000022888184
"1351",23.4791666666666,55.9375,63.9333343505859,"597",30.4347839355469,278.959999084473
"1370",-12.1458333333334,18.9791666666667,292.614994049072,"81",134.221176147461,289.88000869751
"1373",31.3958333333332,31.3125,204.2799949646,"90",95.7741928100586,240.839996337891
"1374",54.0624999999998,22.4791666666667,289.183330535889,"80",105.722175598145,315.439987182617
"1377",21.1458333333332,48.7291666666667,77.4866676330566,"667",41.3060073852539,289.919986724854
"1380",5.56249999999992,35.9791666666667,140.924997329712,"385",37.0751113891602,318.440017700195
"1384",63.7291666666665,30.1041666666667,209.056663513184,"67",91.0144882202148,405.15998840332
"1385",-7.43750000000006,30.2708333333334,148.93500328064,"342",66.8891525268555,330.800018310547
"1386",56.0624999999998,43.7708333333334,105.139999389648,"130",43.3656463623047,452.560005187988
"1388",36.6041666666665,20.3125,231.67667388916,"70",74.3147811889648,228.319988250732
"1389",59.5624999999998,30.6458333333334,225.99666595459,"116",94.542106628418,389.680023193359
"1391",58.7708333333332,29.3541666666667,236.704998016357,"143",96.0441665649414,340.720024108887
"1394",23.6041666666666,23.8125,233.111667633057,"2",33.3642387390137,321.720008850098
"1400",-1.6458333333334,43.0625,102.443332672119,"1124",21.2337245941162,224.080009460449
"1402",53.6041666666665,29.3125,167.131671905518,"239",108.014694213867,387.960014343262
"1403",7.43749999999991,34.8125,173.8450050354,"212",31.2650699615479,332.919998168945
"1413",62.1458333333332,48.1041666666667,61.7583322525024,"157",23.3463802337646,527.880020141602
"1415",9.10416666666658,28.1041666666667,224.92166519165,"23",49.4871673583984,367.479972839355
"1435",51.6458333333332,43.6458333333334,132.638330459595,"125",32.0110473632812,377.719993591309
"1438",38.8541666666665,46.4375,103.594999313354,"576",19.3608837127686,347.399978637695
"1445",71.5624999999998,35.5625,53.7583351135254,"589",62.7341003417969,326.520004272461
